net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector
;;;;0.210227;0.127223;0.0832258;0.127235;0.513217;0.165221;0.248224;0.451224;0.204227;0.411218;0.609231;0.530231;0.696231;0.732225;0.366231;0.532212;0.371221;0.743223;0.490221;0.685232;0.606209;0.166211;0.654229;0.691226;1.15822;0.848219;0.526229;0.971227;0.816233;0.606229;1.06222;0.885218;0.730222;1.2172;0.890226;0.890216
;;;;0.251226;0.168235;0.167218;0.168214;0.563216;0.205234;0.289229;0.491217;0.284221;0.494227;0.690211;0.570229;0.736222;0.776226;0.406219;0.617217;0.411229;0.792225;0.530239;0.766233;0.689222;0.206219;0.734227;0.771216;1.21621;0.89021;0.566226;1.01122;0.856223;0.686229;1.10221;0.925217;0.851224;1.27524;0.972216;0.933216
;;;;0.291223;0.249229;0.249209;0.209226;0.246212;0.248227;0.415229;0.53223;0.40523;0.575222;0.730214;0.610227;0.778224;0.123227;0.606222;0.659233;0.492229;0.832221;0.570234;0.807209;0.732205;0.246233;0.780216;0.811231;0.206229;0.930217;0.606216;1.05823;0.897218;0.766223;1.14323;0.965212;0.892221;0.289224;1.01222;0.975226
;;;;0.335211;0.289222;0.289219;0.250212;0.287223;0.328226;0.456217;0.576234;0.445232;0.615227;0.776222;0.651214;0.823211;0.203234;0.646214;0.702232;0.572231;0.883225;0.610225;0.853223;0.772219;0.487231;0.865221;0.896216;0.406212;0.97621;0.68621;1.0982;0.980217;0.806226;1.18923;1.00621;0.932239;0.329224;1.05222;1.01622
;;;;0.380229;0.329217;0.334229;0.291221;0.327216;0.369219;0.496219;0.621225;0.486233;0.655209;0.830216;0.692225;0.880227;0.283226;0.686221;0.167205;0.776239;0.210209;0.651216;0.898234;0.812221;0.527207;0.906225;0.980229;0.446214;1.01723;0.727222;1.14821;1.02022;0.846221;1.27822;1.04823;1.01422;0.450223;1.09223;1.05623
;;;;0.441211;0.373227;0.37621;0.371226;0.411207;0.410218;0.543207;0.661222;0.526209;0.701223;0.884229;0.741212;0.20423;0.323209;0.729232;0.247219;0.823229;0.330209;0.735223;0.938224;0.853231;0.607221;0.946224;1.02922;0.646211;0.0902099;0.767214;1.19323;1.06123;0.926227;0.206233;1.08822;1.05524;0.730222;1.13223;1.09723
;;;;0.0892113;0.421214;0.418224;0.411223;0.458221;0.450233;0.583219;0.704225;0.56623;0.744229;0.126223;0.784227;0.284214;0.445232;0.770207;0.408217;0.864233;0.450219;0.776211;0.371205;0.90121;0.694227;0.995222;0.209219;0.76623;0.613219;0.847229;0.169217;1.10122;0.966217;0.406221;1.12923;1.09923;0.810207;1.21522;1.13822
;;;;0.171219;0.129222;0.463238;0.49421;0.506234;0.496221;0.627233;0.747231;0.608232;0.784214;0.248234;0.837218;0.324228;0.485227;0.812217;0.488229;0.910227;0.490211;0.817219;0.411231;0.948236;0.734224;0.404231;0.329233;0.92821;0.693217;0.888229;0.209205;0.526234;1.00721;0.527224;1.1742;1.13923;0.852226;1.25622;1.27522
;;;;0.213229;0.169214;0.513217;0.536229;0.0882127;0.586227;0.673205;0.791227;0.64821;0.128222;0.369207;0.410222;0.364214;0.525219;0.852222;0.608219;0.959211;0.530223;0.864219;0.533229;0.989229;0.774222;0.48423;0.450229;0.970225;0.735232;0.928223;0.570221;0.726229;1.04722;0.728214;1.21421;1.17922;0.932227;1.30523;1.3222
;;;;0.258216;0.214235;0.125218;0.126228;0.130223;0.166205;0.165229;0.129206;0.689205;0.168227;0.409211;0.452223;0.444231;0.565219;0.907229;0.692229;1.00422;0.733219;0.911226;0.573221;0.367222;0.817216;0.525216;0.490222;0.408224;0.775223;0.973219;0.650232;0.766217;1.08822;0.768229;1.25621;1.22122;0.972205;1.34522;0.248213
;;;;0.298226;0.254232;0.166227;0.208232;0.250222;0.248221;0.205229;0.209216;0.737228;0.415224;0.449229;0.494214;0.524239;0.606229;0.960207;0.732216;0.163221;0.783219;0.979211;0.655219;0.407211;0.858229;0.605229;0.571219;0.488235;0.815215;1.02623;0.730231;0.807219;1.12922;0.810232;1.30022;1.26522;1.18722;0.483221;0.488236
;;;;0.338211;0.296229;0.207229;0.249226;0.330224;0.289219;0.245217;0.289222;0.0902316;0.457227;0.493231;0.535223;0.564231;0.646239;0.0852294;0.774233;0.323229;0.250209;0.168223;0.695223;0.568234;0.909226;0.645229;0.651211;0.568209;0.859235;1.08123;0.772223;0.887207;1.17024;0.893218;0.450219;1.31522;1.23321;0.603224;0.528214
;;;;0.403223;0.341233;0.249229;0.290222;0.370216;0.329205;0.325219;0.451205;0.170211;0.500229;0.582226;0.575227;0.604228;0.686229;0.328217;0.814235;0.608219;0.290231;0.705211;0.738212;0.648219;0.957223;0.685236;0.731229;0.64821;0.899222;0.604205;0.813239;0.973225;1.21122;0.933226;0.530224;0.130229;0.408205;0.805211;0.608234
;;;;0.0892164;0.385217;0.290224;0.335226;0.412235;0.414218;0.367205;0.533231;0.250205;0.640233;0.624226;0.620227;0.644231;0.728205;0.450227;0.862205;0.691229;0.370218;0.772225;0.778234;0.73021;0.24423;0.726224;0.771214;0.689222;0.940209;0.644224;0.856229;1.07022;1.26123;0.975234;0.570224;0.290216;0.568234;0.927211;0.648216
;;;;0.131219;0.426222;0.343217;0.376229;0.453229;0.455221;0.407207;0.616235;0.372219;0.124216;0.674219;0.662205;0.685231;0.812212;0.531216;0.906211;0.777239;0.491216;0.444226;0.818212;0.774226;0.324223;0.766218;0.851221;0.729225;0.980229;0.684221;0.896221;1.12122;1.30122;1.02321;0.811226;0.330231;0.689222;0.968226;0.728238
;;;;0.171211;0.126233;0.424209;0.418223;0.495217;0.207224;0.490219;0.128206;0.413229;0.285211;0.724239;0.704223;0.807209;0.854214;0.572222;0.333226;0.819229;0.571238;0.649224;0.860227;0.324226;0.364229;0.847209;0.932205;0.770226;1.02222;0.764219;0.936233;0.330233;1.34622;1.06821;0.852228;0.410224;0.810223;1.01122;0.768209
;;;;0.212229;0.168207;0.476214;0.458221;0.535212;0.247227;0.57421;0.169222;0.453221;0.325214;0.170223;0.745218;0.847223;0.897234;0.613219;0.57821;0.883233;0.611219;0.730223;0.901237;0.364226;0.524234;0.887231;0.97223;0.852239;0.328217;0.938229;0.976231;0.490211;0.408217;1.11622;0.892226;0.730224;0.854222;1.09821;0.809217
;;;;0.252226;0.208229;0.0902182;0.503213;0.602234;0.328221;0.618218;0.249231;0.495218;0.367224;0.250231;0.790231;0.889224;0.940225;0.697226;0.620219;0.125217;0.651227;0.770233;0.948216;0.564205;0.564229;0.929219;1.01222;0.934219;0.61123;0.978223;1.05923;0.610217;0.528204;0.486232;1.01422;0.770222;0.894219;1.14123;0.889205
;;;;0.294223;0.251232;0.130217;0.565226;0.090217;0.369227;0.674219;0.289222;0.535209;0.487221;0.330227;0.243229;0.249227;0.995227;0.751205;0.669214;0.285207;0.691223;0.812219;0.988212;0.644221;0.604219;0.969218;1.05322;0.975225;0.733235;1.0182;1.14323;0.653227;0.729223;0.687218;1.11124;0.810221;0.934231;0.330222;1.01122
;;;;0.334211;0.292227;0.170226;0.127213;0.131223;0.409218;0.126216;0.329223;0.617233;0.528227;0.370214;0.324227;0.494211;1.05523;0.800209;0.710238;0.365229;0.731225;0.852216;1.03623;0.685219;0.646229;1.01023;1.09322;1.01724;0.776226;1.06123;1.18423;0.693214;0.810234;0.851227;0.250217;0.890218;1.01623;0.490225;1.09121
;;;;0.377211;0.378235;0.295226;0.21221;0.172235;0.449221;0.166233;0.369216;0.65723;0.572214;0.450227;0.364224;0.535224;0.329229;0.290217;0.754222;0.445233;0.772223;0.900222;0.404234;0.726223;0.686231;1.05021;1.13521;1.10121;0.827205;1.10723;1.22522;0.733234;0.950207;0.89123;0.571219;0.971213;1.05823;0.611214;1.13222
;;;;0.418227;0.431222;0.341238;0.292222;0.212229;0.500233;0.207224;0.413226;0.721203;0.653217;0.491234;0.404237;0.578209;0.533214;0.330226;0.813223;0.526227;0.860223;0.204225;0.444214;0.767211;0.768216;1.0922;1.17721;1.14222;0.869224;0.406217;0.248232;0.813233;0.993224;0.933222;0.611221;1.01122;0.209222;0.816233;1.17322
;;;;0.175211;0.164232;0.381214;0.333226;0.372216;0.564223;0.247229;0.455216;0.285207;0.693223;0.531219;0.565237;0.619239;0.575216;0.451205;0.289217;0.607231;0.900215;0.324219;0.605234;0.851222;0.809204;1.13223;1.21722;1.18223;0.918225;0.48621;0.608229;0.853237;1.03323;0.973226;0.651229;1.05222;0.529223;0.856212;1.21323
;;;;0.218226;0.208214;0.423219;0.374212;0.457229;0.090219;0.287229;0.49523;0.325229;0.736222;0.657231;0.607211;0.659231;0.663236;0.531234;0.329233;0.648216;0.945225;0.404205;0.645231;0.906233;0.853213;1.17521;1.25822;1.22722;0.289219;0.606225;0.688211;0.934214;1.07622;1.01323;0.814229;1.14524;0.609219;0.896222;1.30824
;;;;0.266216;0.295207;0.465224;0.417226;0.502221;0.171205;0.327209;0.537225;0.365233;0.330211;0.697207;0.651222;0.169218;0.703207;0.571232;0.369219;0.688229;0.993219;0.524222;0.771212;0.969229;0.895215;1.22322;1.30522;0.243229;0.329223;0.646229;0.729222;0.976221;0.651222;1.05323;0.895224;1.18523;0.730207;1.01622;1.36621
;;;;0.317211;0.337233;0.512229;0.457235;0.543212;0.211213;0.367233;0.578205;0.405221;0.372222;0.737238;0.694227;0.249214;0.0902229;0.61123;0.410214;0.728223;0.167232;0.564219;0.812222;0.368229;0.936229;1.26322;0.243234;0.404239;0.409237;0.727216;0.770223;1.06623;0.731222;1.10823;0.935207;1.22522;0.772216;1.05923;0.163229
;;;;0.0892185;0.396229;0.0902142;0.497232;0.0832229;0.251226;0.447218;0.618227;0.445205;0.417223;0.791221;0.735223;0.289209;0.290232;0.651209;0.450232;0.776219;0.207209;0.604219;0.367225;0.448233;0.991231;0.367222;0.443219;0.527231;0.449235;0.76721;0.812223;1.11123;0.771232;1.15823;1.01823;1.26523;0.852231;1.09923;0.483212
;;;;0.132211;0.170222;0.130238;0.554229;0.286229;0.292221;0.487214;0.659228;0.48521;0.462227;0.128216;0.775227;0.370211;0.411237;0.691229;0.531223;0.819222;0.572238;0.685211;0.407212;0.572239;1.03422;0.487215;0.483237;0.728226;0.689212;0.808227;0.859231;1.15222;0.851217;0.326224;1.05824;1.32422;0.935203;1.14423;0.563209
;;;;0.172229;0.212214;0.170218;0.206226;0.368213;0.332223;0.529223;0.700234;0.525225;0.554229;0.209229;0.129222;0.411231;0.453227;0.731216;0.611226;0.86021;0.613216;0.725229;0.48721;0.733229;1.09822;0.529216;0.523219;0.811229;0.809232;0.889229;0.899229;1.19222;0.893221;0.446212;1.10222;0.288224;1.01722;1.18723;0.769225
;;;;0.212223;0.258217;0.211229;0.289223;0.412223;0.373227;0.576229;0.742236;0.56823;0.600218;0.289231;0.209219;0.453227;0.535234;0.775219;0.692236;0.941227;0.737223;0.892223;0.527223;0.773222;0.330224;0.610229;0.684229;0.902225;0.85021;0.934222;0.943219;1.24422;0.984226;0.606224;1.15321;0.568223;1.05822;0.485219;0.809216
;;;;0.252227;0.300233;0.257217;0.330213;0.464216;0.413221;0.61621;0.791225;0.608225;0.243223;0.449226;0.329233;0.494223;0.575227;0.827231;0.77521;0.997218;0.778229;0.932239;0.610214;0.813229;0.410229;0.690233;0.809211;0.96421;0.89021;0.976207;0.987233;0.449224;1.02723;0.646229;1.20922;0.769231;0.405211;0.565239;0.860237
;;;;0.297211;0.342223;0.299226;0.419227;0.507212;0.453227;0.657207;0.842224;0.208227;0.323229;0.490211;0.369205;0.576232;0.619207;0.873221;0.816205;1.03721;0.833209;0.978221;0.695224;0.853222;0.570211;0.773219;0.852224;0.567229;1.01022;1.02023;1.02823;0.655217;1.06924;0.848232;0.289231;0.849222;0.525224;0.727229;0.905213
;;;;0.350226;0.382235;0.339227;0.0862271;0.211229;0.493218;0.697231;0.0902358;0.294211;0.405214;0.53121;0.449224;0.700214;0.661229;0.412223;0.85621;0.24923;0.284211;1.02322;0.776237;0.937219;0.691224;0.813224;0.903221;0.651217;1.05923;0.12521;1.07523;0.736237;1.11323;0.889214;0.329224;0.929211;0.686231;0.768212;0.946237
;;;;0.394211;0.132233;0.379226;0.126226;0.293224;0.533205;0.745219;0.130227;0.334223;0.446229;0.613227;0.489237;0.742224;0.701239;0.453207;0.899219;0.329227;0.325223;0.251216;0.816212;0.209229;0.772223;0.856231;0.954219;0.691221;1.10623;0.446223;1.11622;0.776227;0.328233;0.929219;0.409218;0.969227;0.727214;0.80821;0.990217
;;;;0.440216;0.173222;0.421219;0.250228;0.340229;0.575224;0.0862245;0.170234;0.374219;0.486216;0.653229;0.529212;0.793209;0.744234;0.494209;0.952212;0.410239;0.365223;0.533226;0.857211;0.370224;0.814229;0.897234;0.445226;0.73323;1.15123;0.486219;1.16523;0.816211;0.368229;0.969229;0.609224;1.00922;0.767224;0.890212;1.04223
;;;;0.126227;0.213214;0.462224;0.291212;0.381221;0.619219;0.166229;0.21022;0.455232;0.531227;0.245231;0.569217;0.836227;0.799227;0.577221;0.997223;0.491211;0.446232;0.573221;0.942227;0.450219;0.854229;0.978209;0.485234;0.77921;1.20623;0.526231;1.20523;0.856219;0.488207;1.00923;0.730227;1.0572;0.808233;0.931222;1.08623
;;;;0.166219;0.253232;0.508209;0.331221;0.427223;0.659233;0.286205;0.250222;0.497209;0.571222;0.325222;0.609231;0.204214;0.167233;0.660226;1.04023;0.531229;0.526229;0.614205;0.991232;0.490217;0.896207;1.03622;0.565226;0.862211;0.408223;0.648223;0.324229;0.979239;0.608221;1.04921;0.770229;1.1512;0.849229;0.976229;0.164217
;;;;0.209223;0.294227;0.55221;0.37521;0.472213;0.709221;0.326229;0.371222;0.55123;0.612221;0.449223;0.693224;0.408231;0.287214;0.746229;0.166233;0.571216;0.566223;0.695229;0.531231;0.570229;0.937216;0.168223;0.605221;0.907229;0.528226;0.688229;0.364219;1.02122;0.648233;1.09022;0.810209;1.19622;0.890233;1.01623;0.645207
;;;;0.306211;0.336222;0.603229;0.421235;0.087217;0.205218;0.366233;0.411228;0.598231;0.664227;0.489226;0.733214;0.448224;0.410212;0.286227;0.206231;0.611215;0.608223;0.735211;0.611224;0.61021;0.979211;0.489233;0.645231;0.958232;0.568223;0.769217;0.604219;0.604237;0.808223;1.13723;0.851216;1.24922;1.01023;1.05923;0.685217
;;;;0.168226;0.378223;0.125226;0.464213;0.128229;0.286219;0.491233;0.578227;0.639203;0.166227;0.531234;0.856231;0.488219;0.490219;0.366219;0.246234;0.691227;0.648218;0.780219;0.651239;0.69221;1.04623;0.650217;0.685214;0.488236;0.651223;0.895212;0.645233;0.645223;0.851216;0.170211;0.891205;0.243235;1.09122;1.10021;0.765216
;;;;0.262223;0.426235;0.165209;0.506229;0.211226;0.326205;0.531209;0.623216;0.123232;0.206229;0.571231;0.905227;0.573209;0.530229;0.486216;0.326226;0.732216;0.688215;0.861224;0.691209;0.732222;0.167223;0.691236;0.887215;0.530229;0.69221;0.935227;0.726223;0.766221;0.892217;0.530217;0.931228;0.604213;1.13822;1.14123;0.888226
;;;;0.306216;0.478229;0.207226;0.550226;0.292213;0.366213;0.575217;0.663231;0.20323;0.246221;0.616238;0.290231;0.614231;0.611234;0.528207;0.406205;0.772218;0.728624;0.905221;0.773205;0.77522;0.328216;0.777231;0.930217;0.570222;0.732227;1.01923;0.809219;0.806227;0.933229;0.735224;0.971221;0.806205;1.17923;0.204224;0.928205
;;;;0.126229;0.130214;0.24721;0.593214;0.332217;0.406221;0.327229;0.704226;0.244219;0.287214;0.659239;0.370214;0.658227;0.652226;0.568223;0.52921;0.852223;0.771231;0.946227;0.815234;0.821216;0.610207;0.86421;0.979229;0.61121;0.814217;1.06223;0.890222;0.848207;0.973227;0.776227;1.01122;0.847218;1.22522;0.444231;0.969229
;;;;0.166211;0.171227;0.288217;0.089226;0.373207;0.446226;0.411209;0.758206;0.365211;0.411224;0.722211;0.410223;0.700227;0.692225;0.690222;0.569229;0.90021;0.812221;0.248211;0.449233;0.861233;0.650204;0.905231;1.01922;0.653229;0.855218;1.10621;0.937222;0.888234;1.01823;0.816218;1.09623;0.887225;1.26923;0.605226;1.01021
;;;;0.206219;0.257222;0.333218;0.290235;0.455222;0.489233;0.451218;0.81123;0.447221;0.531218;0.128231;0.454224;0.747218;0.774205;0.730233;0.609211;0.942218;0.852234;0.533221;0.490234;0.907223;0.690227;0.965217;1.06122;0.826209;0.895229;1.15021;0.126229;0.928231;1.10622;0.856238;1.13724;0.927217;0.53121;0.765227;1.05122
;;;;0.297223;0.297235;0.426227;0.373213;0.498216;0.540221;0.491216;0.244227;0.489225;0.572212;0.168226;0.494218;0.787227;0.814229;0.771234;0.651223;0.365223;0.893219;0.573216;0.570219;0.953239;0.770214;0.368218;0.169225;0.869215;0.936229;1.19122;0.287223;0.968238;1.15723;0.896214;1.17723;1.01423;0.571216;0.807229;1.09522
;;;;0.358216;0.337232;0.486224;0.415232;0.542223;0.581224;0.541219;0.330236;0.530212;0.624224;0.288216;0.534212;0.831224;0.854207;0.813231;0.691223;0.525222;0.982229;0.613223;0.610212;0.995216;0.857206;0.408234;0.329237;0.912217;0.977232;0.365226;0.567217;1.01323;1.19923;0.976215;1.21723;1.05524;0.652232;0.848221;1.13524
;;;;;0.385217;0.0882103;0.478221;0.587216;0.206227;0.209214;0.371234;0.57121;0.211214;0.328234;0.574233;0.210228;0.908221;0.123227;0.73421;0.565229;0.448229;0.695219;0.652212;1.04223;0.899231;0.489229;0.571216;0.127232;0.290222;0.445227;0.648205;1.05322;1.24022;1.01622;1.26822;1.09523;0.736233;0.929212;0.125233
;;;;;0.439207;0.131214;0.128213;0.630235;0.246221;0.28921;0.415225;0.612229;0.291227;0.450227;0.614237;0.33223;0.974223;0.243232;0.77521;0.610235;0.488223;0.777227;0.736216;0.49021;0.983226;0.569205;0.652216;0.408222;0.33021;0.645224;0.728224;1.09521;1.30021;1.06023;1.30822;1.15121;0.776221;0.975211;0.445226
;;;;;0.0852289;0.171229;0.209232;0.129217;0.286221;0.371218;0.500226;0.654232;0.415221;0.490221;0.657219;0.372231;0.203237;0.323217;0.903217;0.65121;0.529232;0.821222;0.778231;0.570212;0.488207;0.731217;0.732224;0.568211;0.450218;0.765224;0.808211;1.14023;0.326229;1.11022;0.208217;0.409211;0.865216;1.05522;0.685227
;;;;;0.205214;0.212226;0.249221;0.169222;0.326221;0.413229;0.547216;0.695222;0.457227;0.531227;0.699205;0.412209;0.243234;0.364218;0.949216;0.697231;0.569222;0.870237;0.823221;0.611216;0.528225;0.771204;0.777221;0.608216;0.654223;0.806204;0.848217;0.288217;0.406233;0.487225;0.369224;0.529223;0.905226;1.09521;0.765238
;;;;;0.245207;0.335209;0.29021;0.209221;0.367227;0.455205;0.204216;0.737223;0.497227;0.573216;0.739227;0.454214;0.363233;0.485226;0.991212;0.739221;0.610229;0.325221;0.863232;0.774229;0.732211;0.813226;0.897231;0.728229;0.694217;0.846229;0.888229;0.448236;0.567226;0.607211;0.529219;0.569213;0.953231;1.13623;0.805216
;;;;;0.296233;0.378229;0.332226;0.289223;0.407213;0.495209;0.244216;0.784233;0.537214;0.653233;0.779222;0.494211;0.403229;0.567209;0.328219;0.783207;0.652209;0.366232;0.913212;0.862226;0.778219;0.853219;0.939221;0.76823;0.77421;0.887229;0.930227;0.488216;0.610223;0.647216;0.649212;0.609228;0.405205;1.18122;0.886214
;;;;;0.336222;0.433218;0.372226;0.332207;0.449219;0.535219;0.32523;0.088219;0.577222;0.737229;0.824224;0.534223;0.483239;0.607219;0.491223;0.873229;0.696223;0.406211;0.966229;0.245223;0.839229;0.904222;0.989228;0.808229;0.816223;0.928225;0.970217;0.608216;0.690229;0.688233;0.809227;0.730226;0.48721;1.22321;0.926209
;;;;;0.394217;0.483217;0.420227;0.373234;0.490224;0.595207;0.410227;0.169219;0.618229;0.778223;0.876214;0.578224;0.523236;0.647216;0.531229;0.919225;0.741211;0.527218;0.205209;0.285231;0.330216;0.945219;1.03322;0.888219;0.856219;0.968229;1.01121;0.731217;0.730207;0.852214;0.849219;0.811209;0.647226;1.27321;0.969221
;;;;;0.127214;0.0882142;0.470214;0.413224;0.542226;0.128231;0.457217;0.209222;0.685224;0.211229;0.930223;0.659228;0.684227;0.687217;0.573222;0.129216;0.784227;0.567219;0.246224;0.527229;0.370207;1.00223;1.07722;0.92823;0.896226;1.01022;1.06223;0.812239;0.770224;0.974212;0.891227;0.854219;0.772222;0.203231;1.01323
;;;;;0.168223;0.168224;0.526222;0.0852065;0.589205;0.16921;0.499216;0.249211;0.127224;0.332226;0.370229;0.741238;0.724231;0.729234;0.616221;0.209229;0.833225;0.693216;0.772226;0.608235;0.410229;0.365224;0.128229;0.970239;0.93623;1.05223;0.363229;0.853219;0.811224;1.01421;0.971214;0.939231;0.812217;0.483226;1.06021
;;;;;0.210233;0.208229;0.570223;0.126226;0.170223;0.210223;0.541228;0.372212;0.167227;0.456229;0.411219;0.791224;0.764214;0.77123;0.656205;0.32921;0.886225;0.735229;0.815212;0.649212;0.450216;0.405217;0.408222;1.01122;0.977221;1.09223;0.483217;0.894227;0.852207;1.05821;1.01221;0.981229;0.852226;0.683219;1.11123
;;;;;0.254235;0.248229;0.0872285;0.166213;0.210219;0.330218;0.0882346;0.452233;0.247211;0.496214;0.533233;0.16823;0.809222;0.811222;0.698226;0.409233;0.211239;0.779229;0.866219;0.692221;0.530225;0.445234;0.448219;1.05121;1.02122;1.13322;0.603224;0.934225;0.893223;1.10523;1.10222;1.02623;0.942225;0.723223;1.15722
;;;;;0.295232;0.288209;0.127223;0.327217;0.251217;0.371224;0.128226;0.493231;0.328214;0.536223;0.575212;0.249218;0.849214;0.851228;0.810226;0.489235;0.332233;0.823212;0.327231;0.777229;0.610222;0.525223;0.528218;1.09321;1.06122;1.17322;0.723223;1.00123;0.981229;1.16121;1.14321;1.06822;0.983203;0.763225;0.363216
;;;;;0.385227;0.331217;0.16721;0.369222;0.291227;0.411214;0.249224;0.533205;0.450222;0.618221;0.618229;0.329227;0.905223;0.898219;0.408226;0.570211;0.492225;0.881221;0.488209;0.823229;0.652216;0.607225;0.610216;1.13522;1.10521;1.21321;0.765227;0.283239;1.0212;1.20624;1.18623;1.1102;1.03823;0.803222;0.563224
;;;;;0.427222;0.412219;0.208214;0.411229;0.334205;0.453233;0.329227;0.575225;0.490222;0.659207;0.662218;0.369219;0.290229;0.940207;0.448236;0.650229;0.573227;0.128211;0.529225;0.865209;0.692209;0.647227;0.775214;1.17921;1.15223;1.27323;0.885215;0.363217;1.06123;1.25623;1.22921;1.1602;0.244227;0.843209;0.643223
;;;;;0.0902217;0.452218;0.248226;0.455223;0.374219;0.497209;0.369227;0.656229;0.575214;0.704229;0.703211;0.409224;0.411209;0.998234;0.528209;0.730229;0.788223;0.408218;0.60922;0.289234;0.73223;0.689229;0.816212;0.123231;0.288232;1.33023;0.965205;0.403217;1.12022;0.369227;0.449224;0.447219;0.324224;0.883236;0.684227
;;;;;0.130207;0.510226;0.289226;0.497223;0.415218;0.537233;0.409216;0.702221;0.616229;0.756234;0.748214;0.450231;0.544236;0.288219;0.693214;0.811209;0.831225;0.528233;0.731212;0.529226;0.854227;0.731209;0.856214;0.32321;0.530226;1.37423;1.01322;0.565218;1.16724;0.649214;0.529221;0.687239;0.527227;0.963222;0.726235
;;;;;0.170235;0.12421;0.329235;0.547221;0.456226;0.577229;0.449223;0.746221;0.700233;0.797222;0.794205;0.490222;0.123229;0.488229;0.73421;0.126222;0.876234;0.569216;0.774216;0.57121;0.894226;0.815232;0.943221;0.403216;0.611232;0.69223;0.246217;0.645233;0.450234;0.69023;0.609231;0.73021;0.607224;1.00321;0.886237
;;;;;0.210227;0.164209;0.370229;0.0882163;0.546233;0.0832234;0.491217;0.803207;0.745214;0.212212;0.847205;0.531231;0.163229;0.528228;0.774219;0.286211;0.923207;0.609222;0.861239;0.611231;0.934229;0.855233;0.983221;0.443226;0.691229;0.772226;0.406233;0.686225;0.490227;0.73021;0.649217;0.771205;0.688229;1.04523;0.926222
;;;;;0.252222;0.205229;0.411221;0.129234;0.599227;0.244214;0.57222;0.210219;0.164227;0.415226;0.245237;0.613209;0.243227;0.609232;0.815236;0.326229;0.284231;0.690223;0.329225;0.65122;0.975229;0.89721;1.02522;0.60421;0.731226;0.852225;0.446227;0.767233;0.612211;0.772231;0.68923;0.853222;0.768221;1.17023;0.966226
;;;;;0.292214;0.285214;0.451213;0.171222;0.165213;0.324233;0.614225;0.29221;0.204229;0.455214;0.325227;0.653214;0.324227;0.649223;0.85621;0.406207;0.404219;0.734216;0.489211;0.731223;1.02622;0.951226;1.06622;0.726226;0.772221;0.892216;0.526232;0.855233;0.653226;0.813234;0.935211;0.893237;0.808219;1.21223;1.00722
;;;;;0.376229;0.328226;0.491227;0.211229;0.205219;0.368229;0.655224;0.333223;0.244217;0.496216;0.488214;0.695228;0.447219;0.695229;0.910205;0.448239;0.524221;0.777239;0.573225;0.811239;1.11221;0.366217;0.249216;0.767229;0.813217;0.933217;0.647205;0.895227;0.693227;0.853225;0.975228;0.935221;0.848219;1.25323;1.08721
;;;;;0.0842289;0.368224;0.534232;0.291223;0.245227;0.40821;0.698222;0.454228;0.285221;0.539231;0.528224;0.738223;0.582239;0.738214;0.979238;0.613238;0.564223;0.861219;0.658233;0.852229;0.204229;0.490229;0.489231;0.814211;0.938222;0.974227;0.728229;0.936223;0.773214;0.893217;1.01523;1.0232;0.969211;0.688224;1.12722
;;;;;0.124233;0.413219;0.580212;0.332216;0.286218;0.450216;0.742222;0.496233;0.325232;0.583221;0.568222;0.778209;0.624223;0.820216;0.129219;0.696218;0.686234;0.902234;0.698212;0.894222;0.285214;0.531227;0.824229;0.854222;0.985229;1.01422;0.769223;0.977229;0.813219;0.935222;1.05621;0.451239;1.01122;0.80821;1.17623
;;;;;0.204207;0.455229;0.625226;0.413235;0.328217;0.490229;0.0842195;0.545209;0.365229;0.665229;0.613229;0.839211;0.667219;0.882219;0.289236;0.776231;0.726225;0.944219;0.740222;0.938229;0.485226;0.611215;0.867219;0.90021;1.02822;1.05622;0.810221;1.02421;0.895207;0.980217;1.13822;0.491224;1.05122;0.850231;1.23424
