net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector
;;;;1.00722;0.803222;2.11322;2.09022;2.16122;2.51722;2.90723;2.30122;2.66721;2.65923;1.95923;4.17122;0.561219;5.54821;1.81421;1.64524;5.16622;0.734217;5.17821;0.828216;1.44922;5.91723;6.98421;2.15522;4.39221;4.00421;5.12423;6.51822;2.03223;5.25423;4.45722;5.13224;6.06823;7.91921;4.7192;5.93322
;;;;1.04924;0.853229;2.16123;2.13021;2.20322;2.55822;2.94923;2.34221;2.70723;2.70123;2.03922;4.21622;0.602229;5.65021;1.89522;1.80923;5.25223;0.774209;5.21922;0.868237;1.65423;5.96222;7.02522;2.19523;4.51323;4.04423;5.16722;6.60322;2.19322;5.29522;4.57922;5.17522;6.10922;8.01624;4.75923;5.97321
;;;;1.10322;0.893236;2.20723;2.17021;2.25523;2.60223;2.98923;2.38422;2.74722;2.74322;2.07921;4.30223;0.726214;5.73023;1.93521;1.88922;5.29421;0.815216;5.26623;0.988235;1.81522;6.07723;7.06723;2.59822;4.55321;4.12722;5.24722;6.64821;2.31423;5.3352;4.62023;5.21522;6.23022;8.05723;4.79922;6.01323
;;;;1.15921;0.977226;2.24722;2.21124;2.29923;2.65222;3.03121;2.42722;2.78822;2.78524;2.16023;4.37523;0.766219;5.91021;2.01523;1.92921;5.33521;0.855222;5.30621;1.07022;1.93522;6.12223;7.11923;2.63822;4.59422;4.20723;5.33022;6.69023;2.39423;5.37624;4.66023;5.25721;6.27022;8.11122;4.96223;6.05321
;;;;1.20422;1.01823;2.28722;2.25321;2.34523;2.69422;3.12023;2.51023;2.87222;2.82521;2.20123;4.42122;0.930225;0.243226;2.05723;1.96922;5.38021;0.975221;5.35023;1.11123;2.05922;6.17821;7.18823;2.75821;4.63522;4.28722;5.37223;6.77223;2.43722;5.41622;4.70122;5.29922;6.35121;8.15622;5.00322;6.09423
;;;;1.25822;1.06122;2.33023;2.30422;2.38623;2.73521;3.16521;2.55924;2.92222;2.86823;2.28323;4.47623;1.01022;0.323219;2.18322;2.04922;5.42221;1.09621;5.39121;1.19222;2.30123;6.22022;7.24823;2.88323;4.67623;4.36923;5.41322;6.81224;2.47822;5.45922;4.98523;5.34022;6.39121;8.1982;5.04322;6.13422
;;;;1.29823;1.10122;2.37923;2.38923;2.52124;2.79122;3.27122;2.63922;2.96523;2.95223;2.32522;4.51621;1.05023;0.483229;2.22323;2.12921;5.46323;1.25822;5.43423;1.23322;2.38121;6.26923;7.29724;2.96623;4.79722;4.40923;5.45322;6.93422;2.88122;5.67522;5.02621;5.42321;6.43223;8.24023;5.08423;6.17521
;;;;1.34221;1.14321;2.42722;2.43022;2.57522;2.83323;3.3142;2.73523;3.00723;2.99422;2.44822;4.55922;1.09022;0.644234;2.26323;2.16923;5.50322;1.37922;5.47422;1.31322;2.58421;6.35623;7.46123;3.05022;4.91722;4.4492;5.53321;6.97923;2.92122;5.71522;5.11122;5.46322;6.47223;8.28221;5.16724;6.21523
;;;;1.40221;1.22722;2.49122;2.47721;2.62322;2.87722;3.36422;2.78322;3.09023;3.03423;2.52922;4.60621;1.13021;0.724225;2.30522;2.21023;5.54423;1.41923;5.55922;1.47422;2.62623;6.39923;0.376205;3.09122;4.96022;4.57922;5.65324;7.02322;3.08421;5.75722;5.15123;5.50523;6.51823;8.34621;5.24723;6.25522
;;;;1.44423;1.31423;2.58724;2.53122;2.66723;2.91721;3.40521;2.82322;3.13222;3.07522;2.56921;4.64623;1.17022;0.805209;2.38723;2.25022;5.63423;1.50024;5.60123;1.51521;2.66623;6.44622;0.416229;3.17122;5.00123;4.65923;5.6932;7.1112;3.16422;5.79823;5.19122;5.54522;6.55823;8.38723;5.28821;6.29523
;;;;1.49221;1.35523;2.65522;2.58522;2.71422;2.97521;3.45422;2.86523;3.17222;3.11823;2.65223;4.69623;1.25023;0.845223;2.47322;2.29122;5.67924;1.58022;5.64622;1.55521;2.70623;6.48922;0.456216;3.25521;5.04622;4.69921;5.74023;7.15822;3.20421;5.83922;5.23222;5.66923;6.60021;8.43421;5.32822;6.33523
;;;;1.53423;1.39923;2.7102;2.6292;2.75923;3.01922;3.50122;2.90723;3.21223;3.16023;2.69223;4.74523;1.45522;1.05321;2.55323;2.37122;5.73723;1.62023;5.68622;1.63521;2.74823;6.54623;0.496217;3.29523;5.08722;4.73921;5.78223;7.20923;3.28423;5.87923;5.2722;5.71122;6.68722;8.4742;5.36923;6.37522
;;;;1.59021;1.44723;2.75922;2.67523;2.81023;3.06121;3.54523;2.95121;3.2992;3.20923;2.73622;4.78823;1.65624;1.17621;2.63622;2.41322;5.7812;1.70422;5.73221;1.75522;2.78822;6.60721;0.618213;3.33521;5.13223;4.78522;5.86223;7.25523;3.36422;5.92022;5.31222;5.75422;6.72922;8.53823;5.41222;6.41623
;;;;1.63022;1.49023;2.85621;2.72121;2.85622;3.10323;3.58622;2.99123;3.35123;3.25622;2.82123;4.82824;1.69823;1.37823;2.67622;2.45322;5.82223;1.82423;5.77523;1.83723;2.86822;6.68522;1.02024;3.3752;5.17423;4.86623;5.91123;7.29622;3.40422;5.96223;5.35322;5.83421;6.77223;8.59423;5.45323;6.45722
;;;;1.67822;1.53122;2.94423;2.77222;2.89723;3.14522;3.65323;3.03423;3.53323;3.30622;2.86423;4.87123;1.74023;1.45923;2.71621;2.49323;5.86322;1.86422;5.82322;1.91724;2.91023;6.72622;1.34323;3.41522;5.21422;4.98723;5.95623;7.35522;3.68623;6.00823;5.43322;5.87423;6.81223;8.64023;5.53922;6.49822
;;;;1.71822;1.61922;3.04322;2.81923;2.94122;3.19023;3.71422;3.0842;3.57821;3.34623;2.90523;4.91422;1.82221;1.57922;2.75823;2.57323;5.91422;1.90522;5.86321;2.07823;3.07024;6.79322;1.58523;3.53923;5.30721;5.02722;5.99922;7.39523;3.84724;6.04823;5.47522;5.91422;6.85224;8.76524;5.62123;6.54022
;;;;1.78423;1.66421;3.08623;2.87223;2.98322;3.27123;3.75922;3.12723;3.61921;3.39223;2.94721;4.97022;1.86322;1.69923;2.79922;2.61323;5.96122;1.94522;5.90322;2.23822;3.11022;6.83921;1.62523;3.57924;5.34822;5.10723;6.03922;7.43523;3.89021;6.09521;5.5572;5.95421;6.89523;8.83721;5.74122;6.58322
;;;;1.84822;1.70724;3.2452;2.92921;3.06023;3.32822;3.80122;3.21222;3.66523;3.43822;2.99023;5.01121;1.94323;1.77923;2.92523;2.65323;6.02122;1.98623;5.94322;2.27822;3.15023;6.88722;1.6662;3.62023;5.38923;5.14722;6.07924;7.50123;4.09222;6.17523;5.59721;5.99722;6.93522;8.88121;5.78124;6.62322
;;;;1.94622;1.74923;3.32722;2.97322;3.10722;3.39222;3.84624;3.25423;3.71121;3.52722;3.11723;5.06623;1.98521;1.82121;2.96521;2.69523;6.06521;2.02622;5.98423;2.35822;3.23122;6.9392;1.70721;3.66122;5.43322;5.18723;6.12221;7.54322;4.1332;6.21523;5.63723;6.03821;6.97722;8.92522;5.82222;6.66322
;;;;2.05423;1.79021;0.152216;3.03321;3.16224;3.43522;3.91622;3.34922;3.76122;3.5692;3.15722;5.12422;2.06523;1.86124;3.00523;2.73523;6.10622;2.06922;6.02723;2.39822;3.27323;7.03423;1.78723;3.70123;5.47422;5.26723;6.16222;7.59023;4.25921;6.25822;5.72221;6.07823;7.06124;9.04223;5.86222;6.74423
;;;;2.09623;1.84423;0.193239;3.13621;3.20323;3.57122;3.96422;3.3912;3.80823;3.61321;3.19921;5.29922;2.11223;1.94322;3.04522;2.77622;6.14622;2.10923;6.06923;2.55822;3.31322;7.2822;1.82723;3.74123;5.51421;5.30823;6.24722;7.63522;4.33922;6.30423;5.76224;6.11822;7.10222;9.19022;5.90422;6.78722
;;;;2.16723;1.89121;0.237205;3.18322;3.24522;3.62022;4.03023;3.43221;3.85122;3.65721;3.24222;0.313209;2.19221;2.02522;3.13023;2.81823;6.19422;2.14923;6.11222;2.63922;3.39323;0.369227;1.86723;3.82122;5.55521;5.3532;6.28722;7.67822;4.37923;6.34522;5.80621;6.16622;7.14423;0.482211;5.94424;6.82823
;;;;2.29222;1.93421;0.279234;3.22823;3.34321;3.66523;4.10723;3.48022;3.96122;3.69822;3.28422;0.393223;2.23324;2.27223;3.17023;2.85821;6.23823;2.18923;6.15523;2.72022;3.43623;0.409229;1.94722;3.90422;5.59522;5.39323;6.32923;7.73923;4.41922;6.38721;5.84622;6.21123;7.1862;0.562217;5.98422;6.91522
;;;;0.120227;1.97622;0.364229;3.27022;3.38622;3.74324;4.17022;3.57021;4.00723;3.76522;3.32523;0.553229;2.27323;2.31421;3.21222;2.94722;6.32222;2.22921;6.20023;2.80122;3.47623;0.449221;2.02821;3.98623;5.63523;5.43322;6.37022;7.77921;4.46023;6.42723;5.88722;6.29323;7.22723;0.643231;6.02723;6.95823
;;;;0.166216;2.02022;0.405222;3.31923;3.43722;3.83622;4.21922;3.61023;4.05121;3.80623;3.36623;0.714226;2.31422;2.35523;3.25223;2.98823;6.36421;2.27021;6.28422;3.00522;3.51824;0.489217;2.06923;4.02821;5.67522;5.47422;6.41121;7.82923;4.50021;6.46721;5.92721;6.33523;7.26722;0.883232;6.06723;6.99823
;;;;0.21123;2.07721;0.449224;3.36821;3.56723;3.92922;4.31022;3.66722;4.09122;3.85724;3.41522;0.754218;2.35422;2.43723;3.37521;3.02823;6.43123;2.35122;6.32521;3.04723;3.59923;0.52923;2.10923;4.07122;5.72521;5.51823;6.45723;7.93622;4.5422;6.50721;5.96921;6.37723;7.31123;1.12522;6.10723;7.11922
;;;;0.253216;2.11724;0.490224;3.46623;3.77223;3.97822;0.278212;3.76322;4.13623;3.89723;3.45623;0.834211;2.39423;2.47722;3.42221;3.06822;6.47524;2.39122;6.36923;3.12724;3.64022;0.649229;2.23122;4.15221;5.76822;5.56323;6.49824;7.98023;4.58221;6.54922;6.00923;6.41821;7.35122;1.60721;6.14721;7.16123
;;;;0.299209;2.16423;0.615236;3.58223;0.156214;4.11622;0.363221;3.9212;4.19521;3.98024;3.49622;0.917227;2.47523;2.52121;3.46223;3.15121;6.53523;2.43221;6.41023;3.21122;3.68122;0.729233;2.27224;4.19221;5.81322;5.64722;6.71523;8.02222;4.62322;6.59023;6.05722;6.45821;7.43321;1.69021;6.23223;7.20722
;;;;0.339225;2.22823;0.658205;3.62821;0.198228;4.16723;0.40522;3.96521;4.23923;4.02322;3.53922;0.998231;2.51722;2.60622;3.55522;3.19222;6.60223;2.51524;6.45122;3.25123;3.72123;0.851232;2.35223;4.27424;5.85321;5.68822;6.7592;8.07623;4.66522;6.63521;6.10223;6.50221;7.47321;2.0502;6.28222;7.24723
;;;;0.379229;2.26822;0.700225;3.74023;0.238219;0.307222;0.528236;4.01421;4.28123;4.07223;3.58023;1.03823;2.60023;2.64622;3.59822;3.27423;6.72722;2.55722;6.49822;3.29121;3.76522;0.931209;2.39321;4.31522;5.89523;5.73022;6.79924;8.18923;4.74522;6.67722;6.14422;6.54321;7.51821;2.13123;6.32323;7.28822
;;;;0.432229;2.33423;0.741235;0.138219;0.280223;0.428217;0.574226;4.10823;4.33821;4.11223;3.62321;1.11822;2.68124;2.69123;3.68522;3.31422;0.177225;2.59722;6.54022;3.33122;3.80522;1.01622;2.63822;4.39522;5.93522;5.81723;6.84222;8.23023;4.78523;6.72823;6.18722;6.58724;7.55921;2.25123;6.44822;7.32823
;;;;0.472219;2.37722;0.782225;0.178218;0.48223;0.468217;0.614232;4.32623;4.38022;4.15323;3.66323;1.19823;2.77022;2.73122;3.73323;3.39523;0.218219;2.68021;6.58423;3.37221;3.88523;1.05621;2.67824;4.43521;5.97622;5.86022;6.89223;8.29821;4.82522;6.77223;6.22722;6.63422;7.60323;2.85323;6.48822;7.45121
;;;;0.512223;2.42523;0.823212;0.220218;0.524239;0.510223;0.655223;0.365222;4.42422;4.19623;3.71321;1.23821;2.81023;2.77423;3.77523;3.43622;0.298219;2.72023;6.63023;3.4122;3.96621;1.17621;2.71921;4.47523;6.01822;5.90221;6.93423;8.36322;4.86923;6.81222;6.31021;6.76622;7.64723;2.93323;6.61122;7.49322
;;;;0.607212;2.53623;0.870211;0.261228;0.565223;0.592232;0.695219;0.486205;4.47222;4.23821;3.76423;1.27822;2.89222;2.81723;3.82021;3.51722;0.338224;2.76021;6.67521;3.45321;4.00721;1.41722;2.84023;4.51521;6.05923;5.99022;6.97423;8.43522;4.91022;6.85222;6.35021;6.81123;7.68723;2.97321;6.6522;7.53922
;;;;0.651227;2.61622;0.911224;0.301231;0.606233;0.633216;0.738233;0.527211;4.54521;4.27923;3.80521;1.32122;2.93823;2.89822;3.86224;3.55721;0.458209;2.80122;6.72524;3.49323;4.04822;1.53822;3.04221;4.55521;6.10221;6.03021;7.01522;8.51722;4.95222;6.89324;6.39422;6.85221;7.72822;3.13423;6.73222;7.58022
;;;;0.692219;2.67523;0.963236;0.385231;0.649229;0.673229;0.781223;0.56823;4.6092;4.33922;3.85823;1.36123;2.98224;2.93821;3.90322;3.59722;0.698239;2.88422;6.76821;3.53323;4.12923;1.57821;3.08222;4.59522;6.14323;6.12022;7.05921;0.092217;5.03223;6.93723;6.43424;6.89423;7.81421;3.33522;6.81223;7.62223
;;;;0.736214;2.72722;1.00623;0.511207;0.689233;0.713229;0.821224;0.609227;4.66422;4.38023;3.90022;1.44224;3.02224;2.9792;3.94421;3.64023;0.861227;2.92421;6.81821;3.57422;4.21221;1.65922;3.20323;4.63523;6.18623;6.16222;7.09922;0.375219;5.07322;6.98322;6.47821;6.98422;7.85523;3.37521;6.85522;7.66521
;;;;0.780219;0.217225;1.04822;0.553223;0.769219;0.754207;0.861233;0.649231;4.90122;4.45123;3.94321;1.52322;3.06321;3.01923;3.98721;3.68122;0.941219;2.96623;6.85822;3.61424;4.25622;1.73923;3.24323;4.67623;6.22924;6.20423;7.13923;0.455224;5.11323;7.03022;6.60623;7.11623;7.8952;3.41524;6.97924;7.70722
;;;;0.820224;0.257209;1.08822;0.637232;0.810214;0.841221;0.983224;0.733226;0.299211;4.49522;3.98522;1.56524;3.15523;3.06022;4.03322;3.72123;1.06221;3.00822;6.89822;3.65521;4.33822;1.86022;3.28422;4.71923;6.26923;6.26122;7.18623;0.535229;5.28022;7.11623;6.74823;7.16721;7.98823;3.45524;7.02123;7.75323
;;;;0.861227;0.298224;1.13123;0.678229;0.851231;0.881222;1.02322;0.773219;0.343204;4.53822;4.02923;1.69421;3.24321;3.10023;4.07323;3.76222;1.10223;3.04823;6.99822;3.69722;4.38122;1.90022;3.32423;4.80221;6.31022;6.30122;7.23123;1.25821;5.32222;7.15622;6.78822;7.20723;8.03423;3.90121;7.06121;7.79422
;;;;0.989218;0.338219;1.17823;0.718223;0.893231;0.922215;1.06624;0.935227;0.426209;4.61922;4.07322;1.73422;3.28322;3.14122;4.11722;3.84423;1.3432;3.08823;7.06023;3.73721;4.42222;2.10221;3.36622;4.84321;6.35121;6.35222;7.27823;1.33822;5.36223;7.19721;6.83521;7.25124;8.07722;3.98222;7.14421;7.83523
;;;;1.03822;0.380221;1.22321;0.758222;0.933207;0.962229;1.10621;0.976214;0.547217;4.68822;4.12122;1.77421;3.32322;3.18123;4.15723;3.88523;1.38323;3.12823;7.11322;3.77922;4.46222;2.18321;3.40624;4.88323;6.40023;6.3922;7.32123;1.49922;5.40222;7.23921;6.91821;7.29322;8.12223;4.10222;7.23123;7.87623
;;;;1.07821;0.462236;1.26423;0.799221;1.05821;1.00222;1.14823;1.01623;0.590228;4.72923;4.16623;1.81422;3.36323;3.22122;4.20423;3.92624;1.42321;3.1692;7.16423;3.81922;4.50222;2.22321;3.53022;4.92524;6.44022;6.43221;7.36222;1.65923;5.48721;7.2822;6.96021;7.33923;8.19023;4.14223;7.27221;7.92321
;;;;1.13723;0.50223;1.31623;0.842209;1.10321;1.08222;1.18823;1.05621;0.712231;4.78523;4.20822;1.85422;3.4032;3.26422;4.24422;4.00723;1.46422;3.21022;7.23921;3.86121;4.54222;2.30423;3.57024;5.00821;6.48821;6.47822;7.40523;1.86123;5.52723;7.33023;7.00022;7.39322;8.23823;4.18221;7.31422;7.96521
;;;;1.23923;0.542226;1.36022;0.888233;1.14522;1.20623;1.23121;1.14121;0.753211;4.83122;4.25224;1.89522;3.44823;3.34922;4.28822;4.04922;1.50522;3.25022;7.28322;3.94621;4.58623;2.46823;3.65123;5.09123;6.5282;6.52623;7.45722;1.94123;5.56922;7.37723;7.04023;7.43822;8.27822;4.26222;7.35822;8.0062
;;;;1.28322;0.582221;1.40222;0.93023;1.18523;1.24923;1.35522;1.26122;0.794221;4.93123;4.29521;2.01522;3.49122;3.39122;4.37022;4.08922;1.54523;3.29023;7.38023;3.98623;4.71422;2.58823;3.69222;5.17721;6.56821;6.56923;7.50021;1.98122;5.61022;7.46122;7.08023;7.48521;8.33022;4.42221;7.40223;8.05221
;;;;1.32323;0.626231;1.49923;0.973219;1.22522;1.28923;1.39521;1.30422;0.874231;0.236238;4.33821;2.10021;3.53421;3.47723;4.41421;4.13023;1.62524;3.33023;7.46023;4.06923;4.80022;2.62922;3.73321;5.22023;6.60822;6.60922;7.55423;2.14223;5.65122;7.50623;7.12721;7.56623;8.37222;4.46221;7.49124;8.09423
;;;;1.36422;0.710227;1.55123;1.01422;1.26723;1.33021;1.47623;1.3442;0.957221;0.276232;4.38123;2.14022;3.58923;3.51921;4.45421;4.1772;1.74523;3.37123;7.58223;4.11022;4.88222;2.66922;3.77421;5.26022;6.65421;6.64923;7.60321;2.22523;5.69123;7.55022;7.16723;7.61923;8.41523;4.54323;7.53821;8.1362
;;;;1.41923;0.750211;1.59821;1.0552;1.31022;1.37421;1.51622;1.42822;0.997236;0.317219;4.42222;2.18123;3.63222;3.56624;4.49422;4.22123;1.86722;3.45221;0.118229;4.15023;4.9632;2.79722;3.89521;5.30421;6.79722;6.69823;7.72922;2.30623;5.73121;7.6012;7.25322;7.65922;8.45524;4.58321;7.62621;8.18321
;;;;1.46122;0.791224;1.63824;1.09621;1.35021;1.42023;1.55624;1.46922;1.0382;0.357216;4.48023;2.22122;3.67322;3.61124;4.54223;4.30323;1.95122;3.49223;0.198221;4.19122;5.00321;2.83723;3.93522;5.34822;6.83822;6.73923;7.79923;2.34722;5.77223;7.64123;7.29822;7.70223;8.49621;4.70922;7.66623;8.23123
;;;;1.52822;0.876214;1.67824;1.13722;1.39324;1.46023;1.59623;1.54922;1.11923;0.400237;4.52723;2.34723;3.71622;3.65123;4.58321;4.34321;1.99222;3.5322;0.238233;4.23121;5.04322;2.91721;3.97521;5.38923;6.88222;6.79822;7.84522;2.50723;5.81222;7.68523;7.39021;7.74522;8.54221;4.79122;7.70623;8.27323
;;;;1.57224;0.922217;1.72022;1.17722;1.43822;1.50021;1.63722;1.63421;1.15921;0.562211;4.58522;2.38722;3.75723;3.69223;4.62423;4.42522;2.03223;3.57322;0.518217;4.31223;5.08324;3.03722;4.01523;5.43123;6.93324;6.83921;7.91022;2.5472;5.85223;7.81922;7.43221;7.79121;8.58424;4.87322;7.74823;8.32321
;;;;1.63622;0.966229;1.76423;1.21723;1.47823;1.54321;1.7222;1.67422;1.19921;0.602233;4.63921;2.42723;3.7982;3.73321;4.66822;4.46523;2.11323;3.65322;0.638229;4.39523;5.16722;3.07821;4.09823;5.47323;6.97723;6.88921;7.97923;2.58722;5.89322;7.87722;7.47521;7.83723;8.63023;4.95723;7.79123;8.42623
;;;;1.68021;1.00922;1.81123;1.29923;1.52224;1.67922;1.76323;1.76423;1.24122;0.682225;4.68022;2.47022;3.83822;3.77722;4.71122;4.50622;2.1532;3.69523;0.718205;4.48621;5.21122;3.12021;4.13822;5.55523;7.01823;6.93723;8.02223;2.74823;5.93523;7.96422;7.51823;7.92223;8.67722;4.99721;7.84223;8.46921
;;;;1.72021;1.04921;1.85122;1.34323;1.56323;1.72122;1.80522;1.89822;1.28121;0.763212;4.73123;2.51022;3.88323;3.81723;4.75222;4.58622;2.19323;3.73524;0.75821;4.53022;5.25123;3.16022;4.17821;5.68221;7.05822;6.98221;8.06521;2.82822;5.98022;8.07721;7.56122;7.96722;8.72323;5.03923;7.88621;8.50921
;;;;1.76923;1.09023;1.89522;1.39122;1.60521;1.77022;1.84622;1.93923;1.32221;0.844222;4.77721;2.63022;3.92524;3.85923;4.79822;4.62922;2.23521;3.81622;0.838209;4.57023;5.34921;3.32222;4.29922;5.72222;7.10122;7.02823;8.12621;3.03121;6.02122;8.13323;7.61221;8.00923;8.76622;5.07922;7.92922;8.55822
;;;;1.82023;1.13222;1.94522;1.43122;1.64823;1.81823;1.88821;1.98123;1.36222;0.965221;4.82222;2.71323;3.96821;3.89923;4.83921;4.67123;2.27623;3.98722;0.879211;4.65522;5.39223;3.40323;4.33921;5.76422;7.14222;7.08222;8.33422;3.15423;6.06323;8.17321;7.69923;8.06322;8.81021;5.11921;7.99822;8.60022
;;;;1.89823;1.17423;2.05623;1.47422;1.68823;1.86022;1.97123;2.02423;1.48623;1.00523;4.88223;2.75322;4.01221;3.94321;4.8792;4.71622;2.47922;4.10821;0.960224;4.69522;5.43222;3.52822;4.42023;5.80624;7.21223;7.12323;8.40324;3.19624;6.14522;8.24422;7.74823;8.12522;8.85722;5.24221;8.08321;8.64023
;;;;1.93922;1.21423;2.09623;1.51421;1.72923;1.90023;2.0662;2.11423;1.52623;1.04522;4.92823;2.79423;4.05823;3.98721;4.92323;4.75722;2.52021;4.15122;1.00024;4.73722;5.47422;3.57022;4.46421;5.85123;7.25422;7.16521;0.302233;3.23622;6.18821;8.28923;7.79121;8.17122;8.90624;5.28323;8.13723;8.68322
;;;;2.06521;1.25922;2.15422;1.55422;1.77721;1.94224;2.14622;2.20522;1.56823;1.12521;4.97322;2.83423;4.10122;4.03222;4.96321;4.79722;2.56121;4.27423;1.20221;4.82422;5.51623;3.61023;4.50422;5.89123;7.29522;7.21422;0.342214;3.27623;6.23024;8.32921;7.83722;8.21322;8.95624;5.32522;8.18321;8.72422
;;;;2.11521;1.3092;2.26221;1.59522;1.82223;1.98523;2.18822;2.34623;1.60821;1.16622;5.02322;2.87423;4.14622;4.08124;5.01022;4.83723;2.60423;4.35523;1.28422;4.86923;5.55722;3.77323;4.54424;5.93123;7.34623;7.26522;0.38222;3.36022;6.27324;8.38821;7.88221;8.25723;9.01222;5.36523;8.23921;8.77723
;;;;2.29323;1.35222;2.31423;1.65023;1.87223;2.02622;2.27121;2.39021;1.68922;1.20722;5.07724;2.91721;4.18822;4.16723;5.05022;4.88722;2.64422;4.39722;1.40422;4.91322;5.61023;3.81321;4.58423;5.97122;7.39022;7.31823;0.422223;3.40021;6.31722;8.48222;7.94022;8.33421;9.05222;5.40622;8.29323;8.82723
;;;;2.51222;1.39823;2.36622;1.69023;1.91823;2.06823;2.35523;2.43823;1.76924;1.24823;5.19622;2.95723;4.23021;4.20723;5.09221;4.93422;2.68523;4.43822;1.44423;4.95323;5.65223;3.85421;4.62422;6.01123;7.43422;7.36121;0.462224;3.4402;6.35722;8.56221;8.00423;8.38122;9.17424;5.44921;8.35321;8.89521
;;;;0.337234;1.47923;2.40822;1.73324;1.95923;2.11024;2.39721;2.51823;1.85123;1.28823;5.25222;3.00123;4.27023;4.25023;5.13623;4.97622;2.76522;4.47822;1.52522;4.99522;5.70223;3.89623;4.66421;6.05322;7.48024;7.45221;0.703213;3.48221;6.39922;8.6082;8.05423;8.44123;9.24421;5.53421;8.50923;8.93623
;;;;0.379218;1.52622;2.46622;1.78021;2.00523;2.15322;2.43722;2.55923;1.89222;1.33022;5.29423;3.04122;4.31123;4.29522;5.17623;5.01621;2.80523;4.52121;1.60921;5.03522;5.74822;3.97623;4.70422;6.10224;7.52522;7.49523;0.743231;3.52222;6.44023;0.333217;8.11722;8.48123;9.31121;5.61422;8.58922;9.01721
;;;;0.424209;1.56722;2.52321;1.82821;2.0472;2.19622;2.48622;2.61022;1.93223;1.37122;5.33821;3.12423;4.35121;4.33522;5.21722;5.05922;2.84521;4.56223;1.64922;5.08023;5.82821;4.01621;4.74622;6.14223;7.58721;7.61222;0.824209;3.60223;6.52322;0.373238;8.16123;8.54222;9.42423;5.65424;8.75022;9.07323
;;;;0.46423;1.60821;2.56522;1.87122;2.08922;2.23622;2.52622;2.65222;2.01523;1.41221;5.45722;3.1652;4.40622;4.37524;5.25722;5.10622;2.88522;4.60523;1.68922;5.12622;5.87222;4.0982;4.78621;6.18222;7.62821;7.76221;0.864225;3.76422;6.56523;0.613224;8.20224;0.33523;0.130217;5.69423;8.79024;9.12823
;;;;0.509229;1.65622;2.63722;1.96321;2.13824;2.27923;2.56823;2.69923;2.06121;1.45222;0.296229;3.20624;4.44721;4.41721;5.30121;5.16223;2.92521;4.64723;1.76921;5.16722;5.92522;4.18022;4.82622;6.22221;7.67422;7.83022;0.986222;3.84422;6.61022;0.653211;8.24424;0.495227;0.210231;5.73623;0.185229;9.17722
;;;;0.550221;1.70622;2.67722;2.00321;2.18122;2.32622;2.61021;2.82423;2.10122;1.49322;0.340233;3.25024;4.5052;4.46022;5.34322;5.24622;3.00822;4.68722;1.81021;5.25423;5.96822;4.26322;4.86924;6.26421;0.160225;7.99622;1.06622;3.96922;6.65022;0.933216;8.29822;0.655223;0.532231;5.81622;0.225224;9.2542
;;;;0.590212;1.74723;2.7202;2.04322;2.23221;2.36722;2.65522;2.87823;2.14222;1.53321;0.380226;3.29023;4.5522;4.50023;5.40222;5.3002;3.04922;4.72722;1.89123;5.29521;6.01022;4.34523;4.91123;6.30423;0.243231;0.298232;1.14722;4.05223;6.73623;1.53423;8.33921;0.775222;0.572219;5.85623;0.265222;9.34923
;;;;0.639236;1.79522;2.78123;2.08323;2.28723;2.40722;2.69523;2.92322;2.18623;1.65724;0.420205;3.33323;4.59323;4.54123;5.44923;5.38322;3.08921;4.76721;2.01122;5.33821;6.05124;4.38523;4.9512;6.34621;0.523216;0.339233;1.30723;4.09223;6.81923;1.57422;8.38021;1.09521;0.692224;5.89623;0.385212;9.41924
;;;;0.683227;1.83623;2.84623;2.12922;2.32722;2.48722;2.73523;2.96721;2.27023;1.69722;0.501209;3.37823;4.63323;4.58622;5.49721;5.42523;3.17022;4.80922;2.05222;5.38021;6.09123;4.42722;4.99122;6.38621;0.685207;0.381221;1.42721;4.13522;6.86223;1.81422;8.42923;1.25523;0.972221;5.93823;0.505225;9.55822
